"12:30","0.046"
"1:20","0.051"
"1:50","0.051"
"2:20","0.055"
"2:50","0.047"
"3:20","0.143"
"3:50","0.228"
"4:20","0.398"
"4:50","0.616"
"5:20","1.08"
